公路編號,公路編碼,隸屬縣市,管養單位,管養工務段,調查日期,坐標-X-TWD97,坐標-Y-TWD97,坐標-E-WGS84,坐標-N-WGS84,起點樁號,隸屬鄉鎮,隸屬村里,坐標Z（公尺）,設置位置,編號,種類,性質,牌面內容,現況,是否為公路局設置,備註,牌面方向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2023/1/7,172327.5,2626121.2,120.2381257,23.7371629,82K+094,臺西鄉,和豐村,19.32,右側,S0103,禁制,限5,60,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2016/7/13,171883.178,2625903.31,120.2337792,23.73515729,82K+588,臺西鄉,和豐村,24.332,左側,S0162,禁制,限5,60,良好,是,左側,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2020/12/22,170964.3,2625349.5,120.2247964,23.7301286,83K+668,臺西鄉,和豐村,22.82,左側,S0174,禁制,限5,50,良好,是,左側,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2016/7/13,170711.942,2625176.761,120.2223307,23.72853988,83K+975,臺西鄉,和豐村,23.621,左側,S0180,禁制,限5,60,良好,是,左側,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2016/7/13,170567.454,2625142.013,120.2209155,23.72821901,84K+115,臺西鄉,和豐村,23.135,右側,S0127,禁制,限5,60,良好,是,右側,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2025/7/25,170055,2624373.6,120.2159313,23.7212721,85K+036,臺西鄉,富琦村,25.14,右側,S0183,禁制,限5,50,良好,是,右側,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2016/7/13,169920.304,2624160.979,120.2146217,23.7193291,85K+295,臺西鄉,富琦村,21.856,右側,S0193,禁制,限5,50,良好,是,右側,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2024/9/16,169876.7,2624062.9,120.2141997,23.718458,85K+391,臺西鄉,富琦村,24.66,左側,S0232,禁制,限5,50,良好,是,燈桿,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2023/1/11,168664.7,2623528.2,120.2023433,23.7135693,86K+741,臺西鄉,五港村,19.97,右側,S0712,禁制,限5,50,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2024/9/16,168145.2,2623382.9,120.1972565,23.7122316,87K+292,臺西鄉,五港村,19.74,左側,S1079,禁制,限5,50,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2022/5/17,167139.8,2621479.8,120.187504,23.6949962,89K+572,臺西鄉,溪頂村,20.26,中央,S0527C,禁制,限5,70,良好,是,燈桿,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2022/5/17,167088.5,2621339.9,120.1870085,23.6937307,89K+721,臺西鄉,溪頂村,20.44,中央,S0531C,禁制,限5,50,良好,是,燈桿,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2022/5/17,166986.9,2621018.8,120.1860305,23.6908268,90K+057,臺西鄉,溪頂村,20.61,左側,S0376,禁制,限5,70,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2016/7/13,166964,2621026.7,120.1858061,23.6908962,90K+058,臺西鄉,溪頂村,20.62,右側,S0289,禁制,限5,70,尚佳,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2022/3/29,166898.5,2620779.3,120.1851769,23.6886597,90K+313,臺西鄉,溪頂村,19.99,左側,S0402,禁制,限5,70,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2022/3/29,166879.3,2620785.7,120.1849883,23.6887159,90K+313,臺西鄉,溪頂村,19.99,右側,S0307,禁制,限5,70,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2020/12/22,166854.7,2620686.1,120.1847531,23.6878159,90K+415,臺西鄉,溪頂村,19.98,中央,S0551C,禁制,限5,70,良好,是,中央,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2022/4/7,166746.5,2620387,120.1837094,23.6851095,90K+733,臺西鄉,溪頂村,20.32,中央,S0563C,禁制,限5,70,良好,是,燈桿,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2023/3/24,166289.6,2619468.4,120.1792809,23.6767916,91K+771,四湖鄉,林東村,20.77,中央,S0585C,禁制,限5,50,良好,是,燈桿,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2023/3/24,166227.8,2619299.5,120.1786849,23.6752633,91K+951,四湖鄉,林東村,20.51,中央,S0588C,禁制,限5,70,良好,是,燈桿,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2022/4/18,165971.9,2617278.6,120.176291,23.6570038,94K+026,四湖鄉,飛沙村,21.96,中央,S0718C,禁制,限5,70,良好,是,燈桿,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,斗南工務段,2022/4/18,165934,2617157.2,120.1759263,23.6559055,94K+154,四湖鄉,飛沙村,22.38,中央,S0636C,禁制,限5,70,良好,是,燈桿,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/10/12,165496,2615711,120.1717152,23.6428248,95K+665,四湖鄉,崙南村,21.71,中央,S0006C,禁制,限5,70,良好,是,中央,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/10/12,165496.4,2615711.4,120.1717194,23.64282804,95K+665,四湖鄉,崙南村,22.375,中央,S0004C,禁制,限5,70,良好,是,中央,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,165448.1,2615481.5,120.1712589,23.6407498,95K+900,四湖鄉,崙南村,22.82,中央,S0556C,禁制,限5,70,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,165359.9,2615080.1,120.1704167,23.6371212,96K+311,四湖鄉,三姓村,22.66,中央,S0555C,禁制,限5,70,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,165352.5,2615045.9,120.1703469,23.6368122,96K+346,四湖鄉,三姓村,22.62,中央,S0557C,禁制,限5,70,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,165310.2,2614854,120.1699426,23.6350774,96K+542,四湖鄉,三姓村,22.3,中央,S0553C,禁制,限5,70,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/10,165301.1,2614814.6,120.1698561,23.6347205,96K+583,四湖鄉,三姓村,22.3,中央,S0568C,禁制,限5,70,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,165282.8,2614731.1,120.1696817,23.6339655,96K+668,四湖鄉,三姓村,22.28,中央,S0552C,禁制,限5,70,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,165201.9,2614417,120.1689066,23.6311258,96K+993,四湖鄉,三姓村,22.05,中央,S0551C,禁制,限5,70,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,165193.2,2614385.6,120.1688231,23.630842,97K+025,四湖鄉,三姓村,22.02,中央,S0559C,禁制,限5,70,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,165102.5,2614044.3,120.1679537,23.627755,97K+378,四湖鄉,三姓村,21.99,中央,S0550C,禁制,限5,70,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,165096.7,2614021.2,120.1678977,23.6275467,97K+402,口湖鄉,崙東村,22.05,中央,S0560C,禁制,限5,70,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/3/2,165028.3,2613766.2,120.1672419,23.6252399,97K+666,口湖鄉,下崙村,22.41,中央,S0435C,禁制,限5,70,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,164987.8,2613602.6,120.166855,23.6237614,97K+835,口湖鄉,下崙村,22.42,中央,S0549C,禁制,限5,70,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,164969.7,2613540.6,120.1666804,23.6232005,97K+899,口湖鄉,崙中村,22.35,中央,S0561C,禁制,限5,70,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/3/2,164933.3,2613417.6,120.1663307,23.6220882,98K+027,口湖鄉,崙東村,22.28,中央,S0437C,禁制,限5,70,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/12/29,164887.7,2613255.5,120.1658931,23.62062202,98K+196,口湖鄉,崙中村,21.703,中央,S0438C,禁制,限5,50,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,164843.1,2613123.7,120.1654636,23.6194295,98K+335,口湖鄉,崙東村,21.97,中央,S0548C,禁制,限5,70,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,164814.6,2613047.5,120.1651894,23.6187396,98K+416,口湖鄉,崙中村,21.8,中央,S0562C,禁制,限5,50,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,164674.5,2612558.6,120.1638446,23.6143181,98K+925,口湖鄉,崙東村,22.6,左側,S1313,禁制,限5,50,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,164654.4,2612518.2,120.1636495,23.6139525,98K+970,口湖鄉,崙東村,22.43,中央,S0546C,禁制,限5,70,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2021/8/19,163632.5,2609703.1,120.1537994,23.5884803,101K+970,口湖鄉,港東村,18.97,左側,S1063,禁制,限5,60,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2021/8/19,163455.6,2609457.5,120.1520804,23.5862532,102K+270,口湖鄉,港東村,18.87,右側,S1070,禁制,限5,60,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2021/12/10,163343.4,2609054.2,120.1510049,23.5826062,102K+680,口湖鄉,港東村,19.08,左側,S1113,禁制,限5,60,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2025/6/16,163222,2608509.2,120.1498468,23.577679,103K+260,口湖鄉,港東村,19.45,右側,S1352,禁制,限5,50,良好,是,,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2021/12/10,163351.2,2608269.8,120.1511269,23.5755239,103K+530,口湖鄉,港東村,19.11,左側,S1111,禁制,限5,60,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2021/6/29,163523.3,2607971.5,120.1528298,23.5728397,103K+880,口湖鄉,港東村,21.6,左側,S1049,禁制,限5,60,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/3/4,164740.7,2606518,120.1648383,23.5597804,105K+790,口湖鄉,成龍村,19.74,右側,S0175,禁制,限5,50,良好,是,右側,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2016/7/13,165118.101,2606069.137,120.1685604,23.55573076,106K+392,口湖鄉,成龍村,21.061,右側,S0199,禁制,限5,50,良好,是,右側,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/3/4,165169.8,2606080.6,120.1690659,23.55585328,106K+409,口湖鄉,成龍村,21.061,左側,S0124,禁制,限5,50,良好,是,左側,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/3/8,165665.8,2605691.8,120.1739456,23.55236929,107K+058,口湖鄉,梧北村,21.591,中央,S0166C,禁制,限5,50,良好,是,中央,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/3/8,166099.035,2605442.649,120.1782033,23.55012517,107K+558,口湖鄉,梧南村,20.974,中央,S0173C,禁制,限5,50,良好,是,中央,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/3/8,166258.5,2605404.8,120.1797673,23.54980859,107K+719,口湖鄉,梧南村,21.285,中央,S0181C,禁制,限5,50,良好,是,中央,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/12/29,167008.1,2604681.5,120.187149,23.5433161,108K+785,口湖鄉,梧南村,22.6,左側,S1307,禁制,限5,50,良好,是,,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/3/8,167185.6,2604195.4,120.1889137,23.53893604,109K+298,口湖鄉,梧南村,21.742,左側,S0198,禁制,限5,50,良好,是,左側,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/3/8,167153.9,2604157.4,120.1886057,23.53859119,109K+328,口湖鄉,梧南村,21.331,中央,S0194C,禁制,限5,50,良好,是,中央,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/3/8,167148.8,2603722.3,120.1885803,23.53466226,109K+772,口湖鄉,水井村,21.004,中央,S0203C,禁制,限5,50,良好,是,中央,順向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/3/11,167156.9,2603542.4,120.1886692,23.53303823,109K+950,口湖鄉,後厝村,21.057,中央,S0208C,禁制,限5,50,良好,是,中央,逆向
台17,P0170,雲林縣,雲嘉南區養護工程分局,水上工務段,2022/3/11,166666.618,2602420.607,120.1839306,23.52286782,111K+198,口湖鄉,水井村,21.016,中央,S0224C,禁制,限5,50,良好,是,中央,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/11,165559.467,2600640.428,120.1731897,23.50673702,113K+302,東石鄉,鰲鼓村,20.568,右側,S0331,禁制,限5,50,良好,是,右側,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2024/12/11,165579.5,2600533.7,120.1733922,23.50579125,113K+397,東石鄉,鰲鼓村,20.411,左側,S0290,禁制,限5,50,良好,是,左側,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/15,165414,2599988.5,120.1718019,23.50085934,113K+967,東石鄉,鰲鼓村,21.518,左側,S0294,禁制,限5,50,良好,是,左側,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2025/8/19,165227.7,2599496.1,120.170006,23.4964041,114K+490,東石鄉,鰲鼓村,20.26,中央,S0581C,禁制,限5,50,良好,是,,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/15,165242.5,2599208.8,120.1701674,23.49381085,114K+775,東石鄉,鰲鼓村,22.803,左側,S0320,禁制,限5,50,良好,是,左側,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/15,165231.9,2598525.3,120.1701018,23.4876386,115K+459,東石鄉,副瀨村,21.898,左側,S0336,禁制,限5,50,良好,是,左側,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/15,165640,2597268.1,120.1741679,23.47630855,116K+906,東石鄉,三家村,21.801,左側,S0368,禁制,限5,50,良好,是,左側,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2016/7/13,165441.9,2596423.1,120.1722761,23.4686687,117K+774,東石鄉,三家村,20.04,右側,S0429,禁制,限5,60,良好,是,右側,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/16,165450.8,2596399.5,120.1723647,23.4684559,117K+796,東石鄉,三家村,20.393,左側,S0388,禁制,限5,50,良好,是,左側,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,165321,2594563.1,120.1711975,23.4518675,119K+695,東石鄉,永屯村,21.67,左側,S1319,禁制,限5,60,良好,是,,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,164989.1,2593358.3,120.1680181,23.440972,120K+945,東石鄉,塭仔村,22.52,右側,S1224,禁制,限5,60,良好,是,,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/17,165117.6,2592771.1,120.1693079,23.4356761,121K+609,東石鄉,網寮村,19.89,左側,S1251,禁制,限5,50,良好,是,,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2016/7/13,166000.841,2590542.94,120.1780758,23.41558692,124K+081,布袋鎮,西安里,20.02,右側,S0537,禁制,限5,60,良好,是,右側,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,165972.5,2590363,120.1778083,23.41397686,124K+260,布袋鎮,西安里,20.158,左側,S0514,禁制,限5,50,良好,是,左側,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/18,165773.9,2589192,120.1759309,23.403394,125K+452,布袋鎮,新厝里,20.53,右側,S1039,禁制,限5,60,良好,是,,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/18,165755,2588820.8,120.1757663,23.4000414,125K+823,布袋鎮,龍江里,20.18,左側,S1042,禁制,限5,60,良好,是,,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/18,165387.4,2587476.1,120.1722461,23.38787989,127K+229,布袋鎮,新厝里,20.216,右側,S0581,禁制,限5,50,良好,是,右側,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/21,165410,2586085.7,120.1725453,23.3753273,128K+920,布袋鎮,光復里,21.36,左側,S0622,禁制,限5,50,良好,是,左側,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/21,165675.1,2585948.8,120.1751458,23.37410504,129K+234,布袋鎮,光復里,20.641,右側,S0645,禁制,限5,60,良好,是,右側,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/21,165997.3,2585377.8,120.1783285,23.3689658,129K+889,布袋鎮,光復里,20.85,中央,S0506C,禁制,限5,60,良好,是,,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/21,166005,2585313.4,120.178408,23.3683841,129K+955,布袋鎮,光復里,22.25,中央,S0508C,禁制,限5,70,良好,是,,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2024/8/6,166029.3,2584213.7,120.1787064,23.3584559,131K+055,布袋鎮,光復里,21.06,中央,S0571C,禁制,限5,70,良好,是,,雙向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/22,166044.5,2583768.9,120.17888,23.35444,131K+500,布袋鎮,新岑里,22.76,中央,S0511C,禁制,限5,70,良好,是,,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/22,166050.8,2583658.5,120.1789481,23.3534436,131K+610,布袋鎮,新岑里,22.77,中央,S0512C,禁制,限5,70,良好,是,,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/22,165874.9,2582772.2,120.1772769,23.34543214,132K+547,布袋鎮,新岑里,22.05,左側,S0678,禁制,限5,70,良好,是,左側,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/10/12,165859.5,2582771.9,120.1771266,23.3454289,132K+555,布袋鎮,新岑里,21.12,中央,S0290C,禁制,限5,70,良好,是,中央,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,165705.3,2582529.5,120.1756321,23.3432318,132K+842,布袋鎮,新岑里,21.851,中央,S0567C,禁制,限5,70,良好,是,,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/22,165634.1,2582423.6,120.1749419,23.3422724,132K+970,布袋鎮,新岑里,21.31,中央,S0515C,禁制,限5,70,良好,是,,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,165573.8,2582325.6,120.1743572,23.3413843,133K+085,布袋鎮,新岑里,23.2,中央,S0565C,禁制,限5,70,良好,是,,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2024/6/18,165278.5,2581856.1,120.1714959,23.3371299,133K+640,布袋鎮,新民里,23.44,中央,S0570C,禁制,限5,70,良好,是,,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,165211.6,2581750.3,120.1708478,23.3361704,133K+765,布袋鎮,新民里,23.4,中央,S0563C,禁制,限5,70,良好,是,,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,164251.4,2581622.6,120.1614658,23.3349676,134K+770,布袋鎮,新民里,20.78,中央,S0328C,禁制,限5,50,良好,是,中央,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,164251.4,2581622.6,120.1614661,23.3349679,134K+770,布袋鎮,新民里,20.78,中央,S0329C,禁制,限5,70,良好,是,中央,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/25,164086,2581442.5,120.1598588,23.3333326,135K+052,布袋鎮,新民里,20.65,中央,S0519C,禁制,限5,50,良好,是,,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/3/25,164028.5,2580907.7,120.1593271,23.3285007,135K+590,布袋鎮,新民里,20.97,中央,S0522C,禁制,限5,50,良好,是,,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2026/1/22,164024.2,2580628.8,120.1593003,23.3259823,135K+870,布袋鎮,復興里,20.12,中央,S0394C,禁制,限5,50,良好,是,,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2022/10/12,163993.2,2580482.4,120.1590055,23.3246591,136K+025,布袋鎮,復興里,20.98,中央,S0538C,禁制,限5,60,良好,是,,順向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2023/8/8,163993.2,2580482.4,120.1590055,23.3246591,136K+025,布袋鎮,復興里,20.98,中央,S0564C,禁制,限5,50,良好,是,,逆向
台17,P0170,嘉義縣,雲嘉南區養護工程分局,水上工務段,2026/1/22,163675.1,2579934.7,120.1559267,23.3196966,136K+660,布袋鎮,復興里,20.94,中央,S0588C,禁制,限5,50,良好,是,,逆向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2022/8/9,163102.7,2578652.2,120.150404,23.3080866,138K+065,北門區,錦湖里,22.1,右側,S0019,禁制,限5,50,良好,是,最高限速50,順向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2016/7/13,163008.514,2578380.05,120.1494991,23.30560748,138K+353,北門區,錦湖里,23.12,左側,S0038,禁制,限5,50,良好,是,左側,逆向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2016/7/13,162944,2578351.9,120.1488698,23.3053668,138K+400,北門區,錦湖里,21.8,右側,S0193,禁制,限5,50,良好,是,最高限速50,順向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2016/7/13,162843.7,2578127.5,120.1479025,23.3033348,138K+650,北門區,錦湖里,21.66,左側,S0190,禁制,限5,50,良好,是,最高速限50,逆向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2019/11/20,162768.4,2577958.2,120.1471755,23.3018019,138K+835,北門區,鯤江里,20.95,右側,S0173,禁制,限5,40,良好,是,右側,順向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2016/7/13,162694.8,2577810.6,120.1464649,23.3004653,138K+980,北門區,鯤江里,20.45,右側,S0191,禁制,限5,30,良好,是,最高速限30,順向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2016/7/13,162674.252,2577185.285,120.1463002,23.29480172,139K+629,北門區,鯤江里,24.3,中央,S0012C,禁制,限5,70,良好,是,中央,逆向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2017/1/5,162675.5,2577136.8,120.1463153,23.29438017,139K+676,北門區,鯤江里,24.32,中央,S0192C,禁制,限5,50,良好,是,最高速限50,逆向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2021/12/22,162544.4,2576934.2,120.1450457,23.292544,139K+931,學甲區,光華里,25.89,中央,S0492C,禁制,限5,50,良好,是,,順向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2022/2/17,162258.3,2576638.7,120.1422656,23.2898611,140K+342,北門區,鯤江里,25.7,中央,S0534C,禁制,限5,50,良好,是,,逆向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2021/12/22,162173,2576516.7,120.1414386,23.2887545,140K+493,北門區,東壁里,23.81,中央,S0493C,禁制,限5,50,良好,是,,順向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2017/1/5,162152,2576412,120.1412399,23.2877916,140K+600,北門區,鯤江里,,中央,S05C,禁制,限5,50,良好,是,最高速限50,順向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2025/6/23,162137.1,2576339.5,120.1410985,23.287153,140K+673,北門區,鯤江里,20.19,中央,S0677C,禁制,限5,50,良好,是,,逆向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2017/1/5,162069,2576237.2,120.1404386,23.2862251,140K+800,北門區,鯤江里,0,中央,S06C,禁制,限5,50,良好,是,,順向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2016/7/13,161982.429,2576187.72,120.1395954,23.28575737,140K+900,北門區,鯤江里,22.71,中央,S0036C,禁制,限5,50,良好,是,中央,逆向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2021/12/22,161818.5,2576101.3,120.1379979,23.2849845,141K+084,北門區,鯤江里,21,中央,S0495C,禁制,限5,50,良好,是,,順向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2017/4/17,161731.2,2576040.3,120.1371482,23.284429,141K+190,北門區,鯤江里,20.59,中央,S0456C,禁制,限5,50,良好,是,最高速限50,逆向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2021/12/22,161691.8,2576015.5,120.1367648,23.2842031,141K+237,北門區,鯤江里,20.49,中央,S0496C,禁制,限5,50,良好,是,,順向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2025/6/23,161645.4,2575972.1,120.1363139,23.2838087,141K+299,北門區,鯤江里,20.7,中央,S0676C,禁制,限5,50,良好,是,,逆向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2017/4/17,161632.2,2575974.6,120.1361843,23.2838306,141K+310,北門區,鯤江里,20.76,中央,S0457C,禁制,限5,50,良好,是,最高速限50,逆向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2016/7/13,161632.457,2575971.386,120.1361872,23.28378521,141K+311,北門區,鯤江里,22.17,中央,S0050C,禁制,限5,60,良好,是,中央,順向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2021/12/22,161545.9,2575928.6,120.1353438,23.2834111,141K+406,北門區,保吉里,22.19,中央,S0497C,禁制,限5,50,良好,是,,順向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2025/6/23,161524,2575893,120.1351318,23.2830885,141K+444,北門區,保吉里,22.3,中央,S0681C,禁制,限5,50,良好,是,,逆向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2022/3/22,161437.6,2575866,120.1342882,23.2828394,141K+532,北門區,保吉里,21.61,右側,S0298,禁制,限5,50,良好,是,,順向
台17,P0170,臺南市,雲嘉南區養護工程分局,新營工務段,2022/12/13,161439,2575860.2,120.1343031,23.2827869,141K+533,北門區,保吉里,21.6,右側,S0308,禁制,限5,50,良好,是,,順向
